# Reconstruction of anomalies of the Last Glacial Maximum (ca 21000 years ago) made by combining pollen based reconstructions and average PMIP3 outputs under a variational data assimilation technique.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# Variables are given as:,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# lat - grid cell centre latitude,,,,,,,,,,,,,
# lon - grid cell centre longitude,,,,,,,,,,,,,
# MI - moisture index,,,,,,,,,,,,,
# MAP - mean annual precipitation (mm),,,,,,,,,,,,,
# MAT - mean annual temperature (degrees C),,,,,,,,,,,,,
# MTCO - mean temperature of the coldest month (degrees C),,,,,,,,,,,,,
# MTWA - mean temperature of the warmest month (degrees C),,,,,,,,,,,,,
# GDD5 - growing degree days above 5 degrees C (days degrees C),,,,,,,,,,,,,
# MI SD - moisture index standard deviation,,,,,,,,,,,,,
# MAP SD - mean annual precipitation standard deviation (mm),,,,,,,,,,,,,
# MAT SD - mean annual temperature standard deviation (degrees C),,,,,,,,,,,,,
# MTCO SD - mean temperature of the coldest month standard deviation (degrees C),,,,,,,,,,,,,
# MTWA SD - mean temperature of the warmest month standard deviation (degrees C),,,,,,,,,,,,,
# GDD5 SD - growing degree days above 5 degrees C standard deviation (days degrees C).,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# NaN values represent situations where a reconstruction isn't given.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
 lat, lon, MI, MAP, MAT, MTCO, MTWA, GDD5, MI SD, MAP SD, MAT_SD, MTCO SD, MTWA SD, GDD5 SD
53,105,  nan,-50.932,-5.904708,-7.4266,-3.2667,-461.957,  nan,69.3667,1.39964,1.47274,1.4654,150.497
55,105,  nan,-126.623,-6.148712,-7.8056,-3.3655,-410.423,  nan,60.4047,1.55938,1.50605,1.7001,173.989
57,105,  nan,-133.139,-6.408249,-8.2878,-3.3652,-418.116,  nan,71.7656,1.67321,1.60146,1.8793,189.786
59,105,  nan,-118.455,-6.611545,-8.7426,-3.3731,-352.364,  nan,68.7559,1.68726,1.74394,1.96313,193.636
61,105,  nan,-95.765,-6.655652,-9.0066,-3.1657,-331.522,  nan,69.8982,1.66867,1.87929,1.95477,187.967
63,105,  nan,-92.516,-6.500705,-8.9189,-2.8231,-291.45,  nan,64.5632,1.63972,1.99115,1.93519,178.56
65,105,  nan,-83.365,-6.274289,-8.3433,-2.8796,  nan,  nan,62.464,1.65545,2.00339,2.12889,  nan
67,105,  nan,-75.547,-6.131916,-7.9478,-2.9115,-246.463,  nan,58.5383,1.68255,1.92442,2.41505,140.549
69,105,  nan,-65.129,-6.009999,-7.7806,-2.4878,-196.368,  nan,60.6502,1.78363,1.91261,2.76909,163.314
71,105,  nan,-81.057,-6.168914,-8.217,-1.80825,  nan,  nan,61.4402,1.87018,1.89836,2.96468,  nan
73,105,  nan,-47.193,-6.785625,-9.0608,-1.49757,  nan,  nan,63.1523,2.01026,1.96785,3.16205,  nan
75,105,  nan,-51.675,-7.84591,-10.2024,-1.70785,-43.4,  nan,64.5885,2.05377,1.90916,3.01732,0
77,105,  nan,-19.646,-9.374297,-12.679,-1.65349,0,  nan,68.9762,2.06269,1.98764,3.05239,0
-7,107,  nan,  nan,-3.740238,-4.052,-3.3637,-1365.18,  nan,  nan,0.734427,0.701822,0.954427,268.066
29,107,  nan,  nan,-3.22479,  nan,  nan,-959.75,  nan,  nan,1.35513,  nan,  nan,394.592
31,107,  nan,  nan,-3.38107,-3.54115,-3.2866,-1146.13,  nan,  nan,1.37134,1.37755,1.87555,430.183
33,107,  nan,  nan,-3.771179,-3.93869,-3.5849,-1020.11,  nan,  nan,1.2542,1.2973,1.69097,332.336
35,107,  nan,  nan,-4.21566,-4.32757,-4.2451,-961.01,  nan,  nan,1.06628,1.18504,1.35445,249.596
37,107,  nan,-91.425,-4.590463,-4.6921,-4.6617,-974.24,  nan,99.8337,1.07116,1.17866,1.49165,234.115
39,107,  nan,-47.366,-4.99431,-4.9618,-5.0681,-1023.62,  nan,89.0536,1.11518,1.1961,1.6364,219.7
41,107,  nan,-6.65,-5.406999,-5.2738,-5.4028,-1104.81,  nan,77.9861,1.15362,1.25187,1.68449,224.516
43,107,  nan,19.099,-5.612586,-5.4922,-5.5044,-1067.84,  nan,70.4901,1.11022,1.31863,1.54804,208.404
45,107,  nan,32.759,-5.788683,-5.8018,-5.3576,-912.84,  nan,65.9997,0.98745,1.21981,1.24186,175.102
47,107,  nan,29.111,-5.970671,-6.1106,-5.1046,-725.357,  nan,65.4925,0.928378,1.15466,1.03592,96.5156
49,107,  nan,-9.285,-6.071026,-6.5151,-4.6228,-563.327,  nan,65.2186,1.03431,1.16559,1.13169,109.711
51,107,  nan,-26.858,-6.064185,-7.1666,-3.9765,-577.374,  nan,69.8029,1.22024,1.26678,1.35776,136.893
53,107,  nan,-53.908,-6.247101,-7.6913,-3.7471,-568.319,  nan,68.9905,1.43123,1.45859,1.55453,159.452
55,107,  nan,-117.953,-6.4114,-8.0244,-3.7264,-424.294,  nan,65.9957,1.61699,1.58801,1.74394,179.501
57,107,  nan,-146.74,-6.483425,-8.2771,-3.5926,-458.866,  nan,69.6309,1.70632,1.64156,1.90852,194.185
59,107,  nan,-117.668,-6.54036,-8.6315,-3.4367,-377.791,  nan,68.2312,1.6751,1.76342,1.97378,195.563
61,107,  nan,-96.893,-6.596049,-8.9465,-3.2118,-333.979,  nan,68.9044,1.66796,1.89841,1.96025,188.346
63,107,  nan,-92.901,-6.507414,-8.986,-2.8951,-294.354,  nan,65.9652,1.66707,2.00934,1.96252,179.72
65,107,  nan,-86.42,-6.31361,-8.4704,-2.8462,  nan,  nan,63.3071,1.70424,2.00344,2.16085,  nan
67,107,  nan,-76.522,-6.203681,-8.0958,-2.912,  nan,  nan,60.4312,1.74466,1.94384,2.52618,  nan
69,107,  nan,-67.931,-6.1587,-7.9857,-2.6939,-222.686,  nan,60.6366,1.8352,1.90531,2.92518,172.062
71,107,  nan,-78.567,-6.293703,-8.3088,-2.06352,  nan,  nan,63.3152,1.92738,1.87698,3.14937,  nan
73,107,  nan,-45.299,-6.853541,-9.1865,-1.47213,  nan,  nan,65.0888,2.06373,1.95849,3.32513,  nan
75,107,  nan,-49.367,-7.806695,-10.2317,-1.44651,-44.84174,  nan,65.5377,2.08016,1.91464,3.10262,96.1811
-7,109,  nan,  nan,-3.921129,-4.3046,-3.6555,-1431.21,  nan,  nan,0.790448,0.844549,1.14251,288.513
1,109,  nan,  nan,-4.139833,  nan,-3.6384,-1511.05,  nan,  nan,1.14074,  nan,1.37756,416.372
29,109,  nan,  nan,-3.77807,  nan,  nan,-1112.7,  nan,  nan,1.15862,  nan,  nan,324.843
31,109,  nan,  nan,-4.057052,-4.5053,-3.7777,-1255.68,  nan,  nan,1.14592,1.33721,1.46097,322.859
33,109,  nan,  nan,-4.266143,-4.60039,-3.8682,-1123.42,  nan,  nan,1.13338,1.33673,1.39123,260.529
35,109,  nan,  nan,-4.454733,-4.6571,-4.1768,-1118.95,  nan,  nan,1.08594,1.22658,1.32933,254.903
37,109,  nan,-120.511,-4.75285,-4.8433,-4.5673,-1063.02,  nan,102.445,1.08778,1.23022,1.39093,260.279
39,109,  nan,-78.788,-5.118573,-4.9958,-5.0333,-1050.88,  nan,96.9271,1.09015,1.19199,1.47365,208
41,109,  nan,-34.268,-5.50792,-5.3812,-5.3665,-939.526,  nan,86.8283,1.09254,1.24391,1.49022,205.998
43,109,  nan,0.704,-5.897394,-5.7877,-5.7056,-1006.37,  nan,74.8577,1.06689,1.25271,1.4579,199.663
45,109,  nan,19.266,-6.197335,-6.1969,-5.6978,-996.67,  nan,67.26,0.900936,1.15081,1.08761,154.75
47,109,  nan,20.593,-6.452917,-6.4545,-5.6357,-860.762,  nan,61.2676,0.783112,1.08854,0.794223,72.4978
49,109,0.275611,-2.557,-6.582281,-6.7198,-5.40725,-527.108,0.137096,61.3021,0.961073,1.13154,1.0568,65.098
51,109,  nan,-44.089,-6.531547,-7.3173,-4.76059,-506.015,  nan,64.4517,1.22881,1.2584,1.39007,138.777
53,109,  nan,-64.833,-6.657197,-7.8783,-4.45096,-464.455,  nan,69.0373,1.47846,1.50269,1.59885,163.306
55,109,  nan,-117.138,-6.788345,-8.1528,-4.34459,-356.2699,  nan,68.0073,1.67847,1.67078,1.80481,107.924
57,109,  nan,-163.104,-6.815132,-8.3994,-4.08953,-370.314,  nan,73.5559,1.76535,1.773,1.98874,119.543
59,109,  nan,-122.492,-6.550944,-8.593,-3.5521,-389.062,  nan,69.2319,1.69449,1.80965,1.98204,196.325
61,109,  nan,-104.826,-6.558975,-8.9239,-3.2412,-338.425,  nan,67.634,1.66807,1.90829,1.94796,187.452
63,109,  nan,-91.019,-6.484514,-8.9261,-2.9837,-300.717,  nan,66.7511,1.67745,2.00464,1.99172,181.099
65,109,  nan,-80.049,-6.355616,-8.4902,-2.8956,-292.312,  nan,66.1794,1.75546,1.99522,2.21879,194.997
67,109,  nan,-73.269,-6.309303,-8.2318,-3.0335,  nan,  nan,63.0851,1.81966,1.96084,2.67462,  nan
69,109,  nan,-67.244,-6.327766,-8.2038,-2.8937,-240.428,  nan,61.6517,1.92902,1.91897,3.1335,184.634
71,109,  nan,-69.056,-6.441092,-8.4427,-2.28803,  nan,  nan,63.4692,2.01802,1.88455,3.36789,  nan
73,109,  nan,-41.791,-6.93147,-9.4503,-1.20089,  nan,  nan,66.1392,2.11979,1.89124,3.57308,  nan
75,109,  nan,-40.476,-7.74714,-10.2693,-1.01226,-27.9,  nan,66.664,2.08689,1.85251,3.24582,0
-7,111,  nan,  nan,-3.742529,-4.1031,-3.1848,-1366.03,  nan,  nan,0.955734,1.11267,1.37553,348.843
-1,111,  nan,  nan,-3.638247,-3.7642,-3.5681,-1327.94,  nan,  nan,1.11118,1.23687,1.41851,405.579
1,111,  nan,  nan,-3.540011,  nan,-3.4443,-1292.1,  nan,  nan,1.10312,  nan,1.22791,402.64
31,111,  nan,  nan,-4.188167,  nan,-3.5721,-1143.35,  nan,  nan,1.17034,  nan,1.42706,327.925
33,111,  nan,  nan,-4.405659,-4.67614,-3.9034,-1212.36,  nan,  nan,1.16281,1.36497,1.3892,327.97
35,111,  nan,  nan,-4.636768,-4.85514,-4.1409,-1185.72,  nan,  nan,1.12736,1.29014,1.29965,262.079
37,111,  nan,-130.651,-4.996771,-4.98474,-4.5966,-1118.52,  nan,101.054,1.1123,1.28332,1.27753,258.938
39,111,  nan,-92.524,-5.346356,-5.1853,-5.0706,-955.955,  nan,95.3531,1.0961,1.25235,1.3396,199.519
41,111,  nan,-55.602,-5.760306,-5.5607,-5.5102,-866.553,  nan,88.9835,1.07531,1.25079,1.36839,128.01
43,111,  nan,-21.705,-6.13167,-5.918,-5.8498,-1043.53,  nan,78.503,1.02855,1.18742,1.34475,188.476
45,111,  nan,0.763,-6.531828,-6.3596,-6.0113,-1009.605,  nan,68.9226,0.858495,1.10876,0.993006,143.286
47,111,  nan,10.488,-6.856382,-6.6643,-6.0794,-876.296,  nan,61.115,0.671648,1.02163,0.579108,50.6361
49,111,  nan,5.75,-6.90026,-6.8509,-5.9432,-748.878,  nan,63.403,0.927637,1.09495,1.00629,96.0682
51,111,  nan,-33.336,-6.850788,-7.4341,-5.3742,-725.151,  nan,67.5049,1.23685,1.25885,1.39735,140.163
53,111,  nan,-44.685,-6.947889,-7.9225,-5.0712,-542.19,  nan,73.8945,1.51353,1.54776,1.62142,166.257
55,111,  nan,-82.471,-6.998892,-8.072,-4.82436,-333.2553,  nan,76.7607,1.71527,1.72596,1.78804,55.4291
57,111,  nan,-146.52,-6.949767,-8.1874,-4.5002,-456.218,  nan,81.7965,1.81018,1.77654,1.98419,200.448
59,111,  nan,-133.976,-6.594375,-8.5392,-3.7755,-418.398,  nan,70.6465,1.70837,1.81442,1.99509,197.28
61,111,  nan,-107.806,-6.568634,-8.8721,-3.4197,-342.023,  nan,68.9491,1.6823,1.91451,1.96894,188.617
63,111,  nan,-86.458,-6.487882,-8.8428,-3.1837,-313.859,  nan,66.3797,1.69173,1.98542,2.04468,183.858
65,111,  nan,-73.601,-6.396803,-8.4949,-3.0217,-301.795,  nan,66.8514,1.7857,1.97467,2.26213,198.571
67,111,  nan,-71.593,-6.387266,-8.3632,-3.1251,-291.33,  nan,64.7161,1.86004,1.96046,2.76107,224.577
69,111,  nan,-65.788,-6.458695,-8.3926,-2.9907,  nan,  nan,63.9977,2.02656,1.96141,3.28001,  nan
71,111,  nan,-59.994,-6.59803,-8.6803,-2.3481,  nan,  nan,64.8092,2.11909,1.94202,3.5414,  nan
73,111,  nan,-44.013,-7.038745,-9.7885,-0.90385,  nan,  nan,67.21,2.18861,1.86462,3.78025,  nan
75,111,  nan,-33.096,-7.880627,-10.8204,-0.24904,-10.8202,  nan,70.3483,2.14022,1.80264,3.44051,106.656
-7,113,  nan,  nan,-3.917995,-4.2786,-3.0753,-1430.07,  nan,  nan,1.01921,1.21913,1.42205,372.013
-3,113,  nan,  nan,-3.751985,-3.8508,-3.6656,-1369.47,  nan,  nan,1.08546,1.25088,1.39848,396.192
-1,113,  nan,  nan,-3.392574,-3.4996,-3.2582,-1238.28,  nan,  nan,1.11822,1.31539,1.30736,408.152
1,113,  nan,  nan,-3.369386,  nan,-3.2009,-1229.82,  nan,  nan,1.08415,  nan,1.27655,395.717
3,113,  nan,  nan,-3.682392,  nan,  nan,-1344.06,  nan,  nan,1.04256,  nan,  nan,380.535
31,113,  nan,  nan,-4.184363,  nan,-3.6031,-1182.67,  nan,  nan,1.24551,  nan,1.57914,353.283
33,113,  nan,  nan,-4.35183,-4.58507,-3.7386,-1199.48,  nan,  nan,1.22422,1.35099,1.48777,349.921
35,113,  nan,  nan,-4.684506,-4.94311,-3.9465,-1238.3,  nan,  nan,1.18205,1.33484,1.3167,273.909
37,113,  nan,-150.149,-5.172427,-5.19078,-4.5056,-1199.3,  nan,112.954,1.15707,1.3233,1.26744,268.099
39,113,  nan,-106.076,-5.578704,-5.4544,-5.0919,-1167.14,  nan,105.135,1.1448,1.31897,1.33625,204.478
41,113,  nan,-74.442,-6.015697,-5.7827,-5.6271,-978.606,  nan,92.4368,1.10122,1.27496,1.34525,197.222
43,113,  nan,-47.872,-6.366693,-6.0626,-5.9505,-1038.309,  nan,81.3281,1.03724,1.17972,1.29285,185.306
45,113,  nan,-17.535,-6.814637,-6.4806,-6.2981,-877.425,  nan,73.6026,0.920674,1.11017,1.07362,97.928
47,113,  nan,-4.989,-7.13452,-6.8545,-6.3953,-979.145,  nan,66.8864,0.823095,1.05491,0.870597,79.3177
49,113,  nan,-3.352,-7.154374,-7.12,-6.1656,-853.32,  nan,68.0017,1.0081,1.1009,1.14208,108.975
51,113,  nan,-19.876,-7.083124,-7.6075,-5.7329,-759.301,  nan,74.0552,1.28658,1.30152,1.46316,146.532
53,113,  nan,-19.427,-7.118516,-7.9228,-5.43332,-548.283,  nan,82.8478,1.5464,1.60037,1.63337,167.781
55,113,  nan,-33.946,-7.191837,-8.0171,-5.16186,-337.2176,  nan,90.9761,1.77462,1.84698,1.78411,55.3074
57,113,  nan,-119.994,-7.098063,-8.2302,-4.74913,-464.408,  nan,84.9086,1.85177,1.8673,1.91661,116.296
59,113,  nan,-149.182,-6.653762,-8.3763,-4.1236,-403.247,  nan,73.1967,1.71215,1.75614,1.98149,197.553
61,113,  nan,-103.599,-6.614289,-8.7833,-3.6632,-365.837,  nan,71.4384,1.71522,1.92646,2.00144,190.39
63,113,  nan,-79.199,-6.508823,-8.7716,-3.4033,-328.051,  nan,66.2664,1.71058,1.98194,2.07887,185.453
65,113,  nan,-67.419,-6.416021,-8.5041,-3.1834,-311.409,  nan,67.3184,1.77168,1.95944,2.28537,197.461
67,113,  nan,-70.169,-6.433859,-8.4627,-3.1432,  nan,  nan,66.5305,1.87992,1.95573,2.74628,  nan
69,113,  nan,-63.665,-6.526588,-8.5428,-2.9424,-272.676,  nan,67.3048,2.07657,2.01101,3.26212,263.734
71,113,  nan,-55.872,-6.716215,-8.8963,-2.2951,  nan,  nan,68.0394,2.1941,2.01321,3.61811,  nan
73,113,  nan,-45.666,-7.152853,-10.1355,-0.5849,  nan,  nan,69.5235,2.2681,1.89526,3.90832,  nan
-29,115,  nan,  nan,-4.132459,-4.93714,-3.3883,-1508.35,  nan,  nan,1.08769,1.28762,1.42125,397.008
-27,115,  nan,  nan,-4.121936,-4.2815,-3.9116,-1504.51,  nan,  nan,1.05801,1.28436,1.27916,386.173
-25,115,  nan,  nan,-4.15159,-4.0503,-4.1899,-1515.33,  nan,  nan,1.04394,1.25616,1.22894,381.037
-23,115,  nan,  nan,-4.039079,-3.9057,  nan,-1474.27,  nan,  nan,1.05947,1.30973,  nan,386.708
-3,115,  nan,  nan,-3.574626,-3.7016,-3.2617,-1304.73,  nan,  nan,1.13485,1.21751,1.46703,414.22
-1,115,  nan,  nan,-3.367025,-3.4649,-3.2117,-1228.95,  nan,  nan,1.19147,1.40278,1.416,434.887
1,115,  nan,  nan,-3.572474,  nan,  nan,-1303.94,  nan,  nan,1.18163,  nan,  nan,431.296
3,115,  nan,  nan,-3.640671,  nan,  nan,-1328.83,  nan,  nan,1.18722,  nan,  nan,433.334
25,115,  nan,  nan,  nan,  nan,  nan,-1509.78,  nan,  nan,  nan,  nan,  nan,386.66
27,115,  nan,  nan,  nan,  nan,  nan,-1443.32,  nan,  nan,  nan,  nan,  nan,315.623
29,115,  nan,  nan,  nan,  nan,  nan,-1196.84,  nan,  nan,  nan,  nan,  nan,302.886
31,115,  nan,  nan,-4.461871,  nan,  nan,-1225.26,  nan,  nan,1.21778,  nan,  nan,344.906
33,115,  nan,  nan,-4.50153,  nan,-3.8491,-1233.99,  nan,  nan,1.22475,  nan,1.54398,355.236
35,115,  nan,-254.927,-4.765677,-5.24083,-3.9558,-1222.89,  nan,123.894,1.27143,1.3154,1.6114,308.197
37,115,  nan,-223.544,-5.124981,-5.58008,-4.2237,-1248.11,  nan,117.916,1.32519,1.48655,1.63391,315.502
39,115,  nan,-185.938,-5.527492,-5.86174,-4.6435,-1251.6,  nan,110.534,1.23341,1.42661,1.49289,291.078
41,115,  nan,-114.598,-6.193996,-6.0031,-5.7312,-1066.579,  nan,98.8836,1.17007,1.33062,1.44241,211.968
43,115,  nan,-66.975,-6.783332,-6.3705,-6.364,-991.292,  nan,84.9535,1.12153,1.24861,1.38849,128.599
45,115,  nan,-34.603,-7.158475,-6.7083,-6.6565,-1076.578,  nan,76.7046,1.05598,1.1678,1.28613,118.01
47,115,  nan,-18.077,-7.421759,-7.2085,-6.695,-1073.994,  nan,72.5779,1.03778,1.14209,1.23332,141.033
49,115,  nan,-15.89,-7.412765,-7.5707,-6.3795,-955.59,  nan,75.7932,1.178,1.2052,1.40709,133.308
51,115,  nan,-27.472,-7.244655,-7.7428,-5.917,-778.986,  nan,81.8876,1.38462,1.36566,1.59903,157.994
53,115,  nan,-36.07,-7.187478,-8.0114,-5.6036,-597.565,  nan,88.5651,1.58931,1.63258,1.69518,172.8
55,115,  nan,-53.531,-7.24327,-8.193,-5.32205,-516.898,  nan,93.2672,1.79667,1.9062,1.80119,185.547
57,115,  nan,-114.179,-7.306647,-8.6076,-4.99532,-488.539,  nan,85.0909,1.86768,1.98858,1.89416,195.191
59,115,  nan,-131.841,-6.766485,-8.2943,-4.45914,-430.835,  nan,77.7418,1.72665,1.74795,1.9741,197.098
61,115,  nan,-89.763,-6.652197,-8.6914,-3.9078,-381.513,  nan,73.9522,1.73065,1.93522,2.02444,190.994
63,115,  nan,-70.832,-6.508264,-8.7228,-3.5501,-337.271,  nan,68.1164,1.72122,1.99525,2.06065,183.587
65,115,  nan,-60.638,-6.435551,-8.5359,-3.2486,-314.537,  nan,69.9096,1.79009,1.98095,2.25157,194.006
67,115,  nan,-64.304,-6.407908,-8.5024,-2.9858,-286.573,  nan,70.4319,1.88816,1.99198,2.55721,214.575
69,115,  nan,-62.724,-6.484233,-8.6336,-2.7062,  nan,  nan,70.4566,2.01481,2.02458,2.91895,  nan
71,115,  nan,-57.212,-6.748803,-9.0728,-2.2047,  nan,  nan,69.8775,2.19209,2.02161,3.55326,  nan
73,115,  nan,-46.515,-7.247212,-10.5785,0.0139,  nan,  nan,72.8742,2.31847,1.96439,4.00463,  nan
-33,117,  nan,347.764,-4.320359,-4.62807,-4.1633,-1576.94,  nan,99.8426,0.76579,1.13523,0.974955,279.513
-31,117,  nan,  nan,-4.403699,-4.53222,-4.2646,-1607.37,  nan,  nan,0.859447,1.16347,1.12361,313.698
-29,117,  nan,  nan,-4.496834,-4.58959,-4.3893,-1641.35,  nan,  nan,1.00277,1.25134,1.35168,366.01
-27,117,  nan,  nan,-4.503025,-4.36223,-4.5936,-1643.6,  nan,  nan,1.07,1.32968,1.34237,390.55
-25,117,  nan,  nan,-4.573045,-4.195,-4.8424,-1669.17,  nan,  nan,1.10478,1.36722,1.33792,403.243
-23,117,  nan,  nan,-4.486858,-4.1494,  nan,-1637.69,  nan,  nan,1.12179,1.39741,  nan,409.452
-21,117,  nan,  nan,-3.936459,  nan,-3.6854,-1436.81,  nan,  nan,1.17808,  nan,1.34741,429.999
1,117,  nan,  nan,-3.543944,  nan,  nan,-1293.52,  nan,  nan,1.20026,  nan,  nan,438.095
31,117,  nan,  nan,-4.840333,  nan,  nan,-1319.76,  nan,  nan,1.171,  nan,  nan,326.915
33,117,  nan,  nan,-4.879747,  nan,-4.0353,-1290.23,  nan,  nan,1.18739,  nan,1.45766,281.278
35,117,  nan,-249.202,-5.12396,-5.98444,-4.0515,-1231.93,  nan,114.149,1.22619,1.32694,1.45784,290.238
37,117,  nan,-223.854,-5.594487,-6.5714,-4.4293,-1256.44,  nan,112.244,1.35276,1.49421,1.68393,322.029
39,117,  nan,-194.066,-6.051335,-7.11,-4.7405,-1241.97,  nan,108.27,1.3315,1.51895,1.65311,315.43
41,117,  nan,-167.097,-6.489368,-6.4028,-5.871,-1299.97,  nan,109.007,1.25104,1.34482,1.56185,229.272
43,117,  nan,-69.307,-7.093434,-6.5089,-6.7291,-1107.386,  nan,88.5682,1.22062,1.31349,1.51688,141.245
45,117,  nan,-47.336,-7.479254,-7.0162,-7.0292,-1076.948,  nan,76.8744,1.20435,1.2729,1.49122,137.768
47,117,  nan,-36.517,-7.693887,-7.5892,-6.9947,-1035.643,  nan,77.6613,1.2322,1.28681,1.50967,140.04
49,117,  nan,-33.71,-7.645571,-7.9113,-6.6322,-1005.19,  nan,82.9794,1.33988,1.32231,1.6327,154.277
51,117,  nan,-40.355,-7.488603,-8.09,-6.1913,-796.532,  nan,84.0251,1.50012,1.48615,1.71004,167.9
53,117,  nan,-45.735,-7.357016,-8.1635,-5.8607,-726.726,  nan,89.6892,1.66783,1.70203,1.79704,179.467
55,117,  nan,-56.789,-7.249784,-8.0118,-5.65156,-512.875,  nan,95.0698,1.81166,1.85687,1.91549,111.882
57,117,  nan,-80.028,-7.199237,-8.1174,-5.33635,-361.0268,  nan,99.5015,1.84271,1.8346,2.0064,62.1985
59,117,  nan,-103.02,-6.746466,-8.2161,-4.6591,-454.857,  nan,80.593,1.70247,1.73842,1.97853,195.986
61,117,  nan,-91.031,-6.675567,-8.7748,-3.9898,-389.431,  nan,72.8642,1.74075,1.95257,2.01301,189.102
63,117,  nan,-68.983,-6.495222,-8.7251,-3.6205,-347.826,  nan,70.7599,1.72613,2.01185,2.01336,179.941
65,117,  nan,-59.934,-6.388448,-8.535,-3.3215,-315.563,  nan,71.8324,1.76501,2.00264,2.1816,186.971
67,117,  nan,-66.676,-6.382055,-8.5,-2.9733,-287.716,  nan,71.8724,1.89008,2.00266,2.46223,210.026
69,117,  nan,-70.155,-6.464201,-8.6906,-2.6402,-255.358,  nan,70.8063,1.98715,2.00004,2.81825,234.192
71,117,  nan,-62.88,-6.745351,-9.1623,-2.15071,  nan,  nan,70.2537,2.19884,1.99909,3.55297,  nan
73,117,  nan,-48.871,-7.315915,-10.8986,0.4512,  nan,  nan,74.3806,2.37186,2.01768,4.15369,  nan
-33,119,  nan,  nan,-4.365575,-4.50056,-4.2612,-1593.43,  nan,  nan,0.809446,1.12809,1.05064,295.448
-31,119,  nan,  nan,-4.574285,-4.50463,-4.5919,-1669.62,  nan,  nan,0.881451,1.18834,1.12331,321.73
-29,119,  nan,  nan,-4.654721,-4.49292,-4.7555,-1698.97,  nan,  nan,0.977242,1.26613,1.24384,356.693
-27,119,  nan,  nan,-4.708064,-4.38616,-4.9366,-1718.43,  nan,  nan,1.0831,1.35701,1.34509,395.331
-25,119,  nan,  nan,-4.791437,-4.31852,-5.0799,-1748.89,  nan,  nan,1.13679,1.40455,1.36016,414.927
-23,119,  nan,  nan,-4.703685,-4.2986,  nan,-1716.86,  nan,  nan,1.16039,1.43827,  nan,423.544
-21,119,  nan,  nan,-4.250484,  nan,  nan,-1551.43,  nan,  nan,1.15976,  nan,  nan,423.313
-3,119,  nan,  nan,-3.510718,  nan,-3.3135,-1281.41,  nan,  nan,1.18954,  nan,1.5462,434.184
27,119,  nan,  nan,  nan,  nan,  nan,-1541.99,  nan,  nan,  nan,  nan,  nan,248.172
31,119,  nan,  nan,-5.381352,  nan,-4.1231,-1364.63,  nan,  nan,1.15137,  nan,1.30508,256.48
33,119,  nan,-287.13,-5.452882,-7.11879,-3.9052,-1293.5,  nan,111.312,1.15273,1.30558,1.32765,267.535
37,119,  nan,-186.399,-6.308612,-8.8032,-4.2684,-1186.86,  nan,108.853,1.31375,1.44177,1.64519,311.289
41,119,  nan,-167.142,-6.85509,-7.0437,-6.0123,-1246.85,  nan,110.324,1.31517,1.31848,1.67944,245.834
43,119,  nan,-89.158,-7.32477,-6.8586,-6.9147,-1349.77,  nan,91.6011,1.30281,1.3386,1.65397,239.746
45,119,  nan,-59.951,-7.705572,-7.2814,-7.2645,-1090.054,  nan,81.8512,1.33985,1.35705,1.68647,155.491
47,119,  nan,-53.937,-7.880097,-7.7357,-7.27231,-764.796,  nan,77.149,1.39305,1.4068,1.72465,103.885
49,119,  nan,-51.839,-7.842463,-8.0734,-6.9302,-946.608,  nan,76.6399,1.47868,1.43932,1.8192,171.545
51,119,  nan,-55.97,-7.719389,-8.3475,-6.4876,-798.861,  nan,81.6858,1.61677,1.61403,1.82986,177.919
53,119,  nan,-60.241,-7.468341,-8.2922,-6.121,-739.364,  nan,90.214,1.73369,1.75528,1.9222,187.924
55,119,  nan,-66.182,-7.238066,-7.975,-5.87646,-555.183,  nan,96.3293,1.81253,1.82329,2.02493,115.858
57,119,  nan,-73.947,-7.146818,-7.9793,-5.53837,-458.3737,  nan,105.29,1.81492,1.78082,2.06865,122.05
59,119,  nan,-101.005,-6.791337,-8.4739,-4.7048,-489.339,  nan,82.1288,1.70977,1.84022,1.99865,196.204
61,119,  nan,-98.198,-6.736538,  nan,-4.0663,-430.818,  nan,73.0149,1.77574,  nan,2.00763,188.345
63,119,  nan,-71.493,-6.475179,  nan,-3.7178,-356.862,  nan,71.9435,1.72136,  nan,1.97535,177.579
65,119,  nan,-63.702,-6.351393,-8.5019,-3.4252,-321.351,  nan,72.8533,1.7576,2.0164,2.12757,183.273
67,119,  nan,-72.421,-6.341919,-8.4312,-3.0543,-294.678,  nan,72.4619,1.88267,2.00606,2.38869,206.433
69,119,  nan,-75.916,-6.405536,-8.6246,-2.6877,  nan,  nan,71.4286,1.96864,1.96985,2.78045,  nan
71,119,  nan,-71.782,-6.758682,-9.2006,-2.1578,  nan,  nan,68.8583,2.19392,1.96964,3.57597,  nan
73,119,  nan,-50.07,-7.452681,-11.3551,0.8384,  nan,  nan,75.4451,2.41237,1.97988,4.22646,  nan
-33,121,  nan,  nan,-4.275103,-4.36761,-4.1679,-1560.41,  nan,  nan,0.860198,1.14956,1.08939,313.972
