lat, lon, mat_anm_mean, mat_se_mean, mat_tstat,mat_sig, mat_sig_val,mat_npts
   31.000000,   111.000000,        -5.4000,         1.1735,        -4.6016,        -1.0000,        -5.4000,     1
   41.000000,   111.000000,        -1.3000,         1.5051,        -0.8637,         0.0000,         0.0000,     1
   53.000000,   111.000000,         1.2500,         1.3649,         0.9158,         0.0000,         0.0000,     2
   55.000000,   111.000000,        -2.0500,         1.0284,        -1.9935,         0.0000,         0.0000,     2
   21.000000,   113.000000,         3.9000,         1.6071,         2.4267,         1.0000,         3.9000,     1
   23.000000,   113.000000,        -0.1667,         0.9285,        -0.1795,         0.0000,         0.0000,     3
   31.000000,   113.000000,         1.8500,         0.9936,         1.8620,         0.0000,         0.0000,     2
   41.000000,   113.000000,        -0.7846,         0.4299,        -1.8250,         0.0000,         0.0000,    13
   41.000000,   115.000000,         0.2333,         0.8304,         0.2810,         0.0000,         0.0000,     3
   23.000000,   117.000000,        -2.8667,         0.8430,        -3.4005,        -1.0000,        -2.8667,     3
   31.000000,   117.000000,         3.6000,         0.8163,         4.4101,         1.0000,         3.6000,     1
   39.000000,   117.000000,        -0.6667,         0.9067,        -0.7353,         0.0000,         0.0000,     3
   43.000000,   117.000000,        -0.5000,         1.0663,        -0.4689,         0.0000,         0.0000,     2
   49.000000,   117.000000,        -4.8000,         1.9133,        -2.5088,        -1.0000,        -4.8000,     1
   31.000000,   119.000000,        -0.5333,         0.9584,        -0.5565,         0.0000,         0.0000,     3
   33.000000,   119.000000,         0.1667,         1.1657,         0.1430,         0.0000,         0.0000,     3
   39.000000,   119.000000,         3.2333,         0.6149,         5.2583,         1.0000,         3.2333,     3
   41.000000,   119.000000,         3.7000,         2.0663,         1.7906,         0.0000,         0.0000,     1
   49.000000,   119.000000,        -1.8000,         1.8112,        -0.9938,         0.0000,         0.0000,     1
   -9.000000,   121.000000,        -0.2000,         1.5000,        -0.1333,         0.0000,         0.0000,     1
   23.000000,   121.000000,        -0.1667,         0.7397,        -0.2253,         0.0000,         0.0000,     3
   31.000000,   121.000000,        -1.2429,         0.5114,        -2.4305,        -1.0000,        -1.2429,     7
   37.000000,   121.000000,         2.1500,         0.9209,         2.3346,         1.0000,         2.1500,     2
   39.000000,   121.000000,         0.7000,         1.9388,         0.3610,         0.0000,         0.0000,     1
   63.000000,   121.000000,        -0.9500,         1.2900,        -0.7364,         0.0000,         0.0000,     2
   65.000000,   121.000000,         0.5500,         1.1771,         0.4673,         0.0000,         0.0000,     2
   45.000000,   123.000000,        -1.6333,         0.9111,        -1.7927,         0.0000,         0.0000,     3
   47.000000,   123.000000,        -2.7000,         2.2449,        -1.2027,         0.0000,         0.0000,     1
   63.000000,   123.000000,        -0.9500,         1.3657,        -0.6956,         0.0000,         0.0000,     2
   43.000000,   125.000000,        -3.2333,         1.1565,        -2.7958,        -1.0000,        -3.2333,     3
   57.000000,   125.000000,        -2.0500,         1.2630,        -1.6231,         0.0000,         0.0000,     2
   43.000000,   127.000000,        -0.7000,         1.9388,        -0.3610,         0.0000,         0.0000,     1
   49.000000,   129.000000,        -2.7000,         1.9388,        -1.3926,         0.0000,         0.0000,     1
   61.000000,   129.000000,         0.4250,         0.7551,         0.5628,         0.0000,         0.0000,     4
   63.000000,   129.000000,        -1.1000,         1.3084,        -0.8407,         0.0000,         0.0000,     2
   59.000000,   131.000000,        -2.1000,         1.2053,        -1.7424,         0.0000,         0.0000,     2
   47.000000,   133.000000,        -3.4000,         0.9949,        -3.4174,        -1.0000,        -3.4000,     1
   49.000000,   133.000000,        -2.9000,         1.3265,        -2.1862,        -1.0000,        -2.9000,     1
   35.000000,   135.000000,         2.4000,         1.1362,         2.1122,         1.0000,         2.4000,     2
   49.000000,   135.000000,        -1.9000,         2.0918,        -0.9083,         0.0000,         0.0000,     1
   71.000000,   137.000000,        -1.0000,         1.5128,        -0.6610,         0.0000,         0.0000,     2
   65.000000,   141.000000,        -2.3000,         0.9167,        -2.5091,        -1.0000,        -2.3000,     2
   69.000000,   149.000000,         0.6000,         1.2545,         0.4783,         0.0000,         0.0000,     2
   71.000000,   157.000000,         2.3000,         1.0614,         2.1669,         1.0000,         2.3000,     2
  -47.000000,   167.000000,        -0.7500,         1.1362,        -0.6601,         0.0000,         0.0000,     2
  -47.000000,   169.000000,         1.2000,         1.1362,         1.0561,         0.0000,         0.0000,     2
  -45.000000,   171.000000,        -0.3000,         1.1362,        -0.2640,         0.0000,         0.0000,     2
  -43.000000,   171.000000,        -0.5000,         1.1362,        -0.4400,         0.0000,         0.0000,     2
  -39.000000,   175.000000,        -0.3500,         0.8034,        -0.4356,         0.0000,         0.0000,     4
  -37.000000,   175.000000,         0.2500,         1.1362,         0.2200,         0.0000,         0.0000,     2
